托弗·戈瑞斯,1982.08;55807.11,2
汉·索托,1982.08;11040.8;32368.23;3519.63,4
斯图尔特·格利尔,1982.08;3181.89,2
比利·斯劳特,1982.08;4804.77;3181.89,3
约翰·阿米乔,1982.08;1264.88;111733.85;3513.45;3181.89;58243.15;68193.49,7
康妮·布里登,1982.08,1
纳许·艾德顿,1982.08,1
拉韦尔·克劳福德,1982.08,1
沃特·戈金斯,1982.08;29344.14,2
杰西·亚伯勒,1982.08;3513.45;3519.63,3
特瑞·沃波,1982.08;3513.45,2
帕拉巴斯,730.92;730.92,2
特曼娜·芭蒂亚,730.92;730.92,2
纳赛尔,730.92;730.92,2
安努舒卡·谢蒂,730.92;730.92,2
拉纳·达格巴帝,730.92;730.92,2
挲塞亚拉杰,730.92;730.92,2
拉米雅·克利须那,730.92;730.92,2
姜成镐,1264.88;31693.53;37719.75,3
阿德沃尔·阿吉纽依-艾格拜吉,1264.88;31185.45;9487.26,3
杰森·莫玛,1264.88;59078.07,2
莎拉·沙黑,1264.88,1
布莱恩·范·霍尔特,1264.88,1
维罗妮卡·罗萨蒂,1264.88,1
丹娜·米歇尔·格瑞尔,1264.88,1
安德鲁·伯兰德,1264.88,1
戴恩·罗兹,1264.88,1
古斯塔沃·奥尔蒂斯,1264.88;68193.49,2
斯蒂芬·里瓦戴斯,1264.88,1
米歇尔·托雷斯,1264.88,1
乔丹·萨杜斯,1264.88,1
埃尔文·吉田,1264.88,1
格伦·沃纳,1264.88,1
霍特·麦克卡兰尼,1264.88,1
萨拉·沙希,1264.88,1
马库斯·里尔·布朗,1264.88;3513.45,2
西尔维斯特·史泰龙,1264.88;38446.62,2
乔恩·塞达,1264.88,1
克里斯汀·史莱特,1264.88,1
安德里亚·弗兰克,1264.88,1
尼古拉斯·凯奇,4231.85;2422.48;3519.63,3
乔什·卢卡斯,4231.85,1
丹尼·赫斯顿,4231.85,1
玛琳·阿克曼,4231.85,1
凯文·史派西,10100.85,1
罗比·阿梅尔,10100.85,1
珍妮弗·加纳,10100.85,1
克利夫·柯蒂斯,4804.77,1
连尼·詹姆斯,4804.77,1
朱力安·塞奇威克,4804.77,1
丽姆·柯里奇,4804.77,1
麦克斯·马蒂尼,4804.77;2417.93,2
阿曼德拉·斯坦伯格,4804.77;16923.08,2
佐伊·索尔达娜,4804.77;25640.61;48579.97;39373.97,4
格拉汉姆·麦克塔维什,4804.77;65211.68,2
杰西·博雷戈,4804.77,1
辛西娅·雅代-鲁宾逊,4804.77,1
山姆·道格拉斯,4804.77,1
安德莉娅·海伦,4804.77,1
道格拉斯·拉奥,4804.77,1
妮柯亚·甘比-特纳,4804.77,1
奥菲莉娅·麦迪娜,4804.77,1
迈克尔·沙沃尔斯,4804.77,1
阿斐弗·本·巴德拉,4804.77,1
迈克尔·瓦尔坦,4804.77,1
卡鲁姆·布鲁,4804.77,1
詹迪·莫拉,4804.77;9054.52;57583.4,3
克里斯·海姆斯沃斯,1968.76;10566.71;131747.2;31185.45,4
李·尼古拉斯·哈里斯,1968.76;60404.29;9054.52;3188.58;41999.6;15729.54,6
帕特里克·巴拉迪,1968.76,1
埃迪·鲁本,1968.76;3188.58;37719.75;15729.54,4
王丽雅,1968.76;131747.2;37267.2;48579.97,4
约瑟芬·德·拉·鲍梅,1968.76,1
娜塔莉·多默,1968.76;22359.05;14155.14,3
皮尔弗朗西斯科·法维诺,1968.76,1
丹尼尔·布鲁赫,1968.76,1
杰伊·辛普森,1968.76,1
亚历山德拉·玛丽亚·拉那,1968.76,1
乔恩·亚当·弗里曼,1968.76,1
汤姆·拉斯齐哈,1968.76,1
奥利维亚·王尔德,1968.76,1
克里斯蒂安·麦凯,1968.76,1
李·阿斯奎斯-科,1968.76;3429.41;9054.52;10093.24;3188.58;4681.75;35365.42;15729.54;5471.09,9
杰米·西弗斯,1968.76;25641.3,2
罗素·克劳,1968.76;32560.88;5316.6,3
范冰冰,80646.4;14556.55;61321.19;28295.43;37103.04;16318.6;63121.8,7
张蓝心,80646.4;549.04;290.45,3
曾志伟,80646.4;156536.11;1493.24;11501.93;1059.79;33481.78;2898.67;3733.07;96434.81;6272.47;6272.47;6293.78;113.22;470.71;78643.09;6085.24;347.25;32049.61;1126.72;6512.71,20
郭品超,80646.4;19.26;37.58,3
施诗,80646.4,1
保罗·菲利普·克拉克,80646.4;2422.48;67775.03;3366.88,4
约翰尼·诺克斯维尔,80646.4;4903.84;37018.78,3
延政勋,80646.4,1
托马尔·奥兹,80646.4,1
吉丽,80646.4,1
伊娃·托雷斯,80646.4,1
赵文瑄,80646.4;39074.66;939.27;5390.25;3203.86;32049.61,6
王敏德,80646.4;156849.32;2373.34;9205.38;28613.17;35364.63;347.25,7
乔尔·阿德里安,80646.4,1
马铁摩,80646.4,1
托默·奥兹,80646.4,1
本尼迪克特·康伯巴奇,3429.41;16283.72;25640.61;15409.77;26071.16;65211.68,6
塔彭丝·米德尔顿,3429.41,1
马修·比尔德,3429.41,1
汤姆·古德曼-希尔,3429.41;9905.05,2
查里斯·丹斯,3429.41,1
艾伦·里奇,3429.41,1
尼古拉斯·布拉特,3429.41,1
丹尼斯·科洛斯克,3429.41;213.53;28532.78;51927.26;131747.2;15729.54;8694.8;78093.51;5471.09,9
罗里·金尼尔,3429.41;51927.26,2
马克·斯特朗,3429.41;738.13;41999.6,3
马修·古迪,3429.41;3513.45,2
史蒂芬·威丁顿,3429.41,1
马里奥·卡萨斯,2315.95,1
朱丽叶·比诺什,2315.95;47519.74,2
鲍勃·冈顿,2315.95,1
奥斯卡·努内兹,2315.95,1
宝琳娜·加西亚,2315.95,1
蔻特·德·帕布罗,2315.95,1
安东尼奥·班德拉斯,2315.95;2074.18;4841.82;38446.62,4
凯特·德尔·卡斯蒂洛,2315.95,1
詹姆斯·布洛林,2315.95,1
艾德里安娜·巴拉扎,2315.95,1
加布里埃尔·伯恩,2315.95,1
安德森·库珀,2315.95;9431.34,2
罗德里格·桑托罗,2315.95;4903.84;16923.08,3
贾克波·瓦格斯,2315.95,1
卢·戴蒙德·菲利普斯,2315.95,1
李美琪,11824.55;10616.82;7290.97,3
娜奥米·沃茨,11824.55;10616.82,2
迈尔斯·特勒,11824.55;10616.82;168.82;7290.97,4
山德·贝克利,11824.55;3499.66,2
奥图姆·黛尔,11824.55;3499.66,2
安塞尔·埃尔格特,11824.55;10616.82;7290.97,3
乔尼·维斯顿,11824.55;10616.82,2
佐伊·克拉维兹,11824.55;10616.82;20692.58;7290.97,4
提奥·詹姆斯,11824.55;10616.82;7290.97,3
比尔·斯卡斯加德,11824.55,1
谢琳·伍德蕾,11824.55;10616.82;7290.97,3
迈克·比斯利,11824.55,1
德韦恩·博伊德,11824.55,1
摩根·弗里曼,60404.29;32091.39;3932.36;12063.38;12557.92;11956.43,6
周采芹,60404.29,1
丹尼尔·雷德克里夫,60404.29,1
贾斯婷·瓦希伯格,60404.29;10616.82;7290.97,3
本·兰博,60404.29;10616.82;7290.97,3
伍迪·哈里森,60404.29;4390.21;22359.05;14155.14;15806.81;11956.43,6
大卫·沃肖夫斯基,60404.29;856.03;11956.43,3
丽兹·卡潘,60404.29,1
戴夫·弗兰科,60404.29;11956.43,2
卡尔·麦克米兰,60404.29,1
桑娜·莱瑟,60404.29,1
亨利·劳埃德-休斯,60404.29,1
保罗·布莱克威尔,60404.29;9054.52;3188.58;15729.54;9905.05,5
豪尔赫·莱昂马丁内斯,60404.29;813.98,2
马丽,40077.74;98718.53;8238.7,3
常远,40077.74;567.94;515.81;80.92;80.92;18349.05;18349.05;98718.53,8
沈腾,40077.74;95255.53;45789.54;98718.53;8238.7,5
雷·罗马诺,40077.74;3819.31,2
丹尼斯·利瑞,40077.74;47170.25;3819.31,3
柯柯·帕尔莫,40077.74,1
克里斯·韦奇,40077.74;3819.31,2
奎恩·拉提法,40077.74;3819.31,2
詹妮弗·洛佩兹,40077.74;14012.03,2
亚当·德维恩,40077.74,1
马克思·格林菲尔德,40077.74,1
jessie j,40077.74,1
杰西·泰勒·弗格森,40077.74,1
西蒙·佩吉,40077.74;813.98;25640.61;71290.65;39373.97;78093.51,6
西恩·威廉·斯科特,40077.74;3819.31,2
婕西·j,40077.74,1
梅丽莎·劳奇,40077.74,1
迈克·斯特拉恩,40077.74,1
旺达·塞克丝,40077.74,1
尼克·奥弗曼,40077.74;10279.91,2
奈尔·德葛拉司·泰森,40077.74,1
乔希·佩克,40077.74;3819.31,2
劳伦·科汉,1621.23;59078.07,2
黛安娜·哈卡索,1621.23;453.16,2
鲁珀特·伊文斯,1621.23,1
戴安娜·哈德凯斯塔,1621.23,1
吉姆·诺顿,1621.23,1
本·罗伯森,1621.23,1
杰特·克莱恩,1621.23,1
瑞安·雷诺兹,9054.52;3513.45;7806.18,3
盖尔·加朵,9054.52;37719.75;59078.07,3
凯文·科斯特纳,9054.52;32560.88;15729.54,3
加里·奥德曼,9054.52;58243.15;29085.89,3
汤米·李·琼斯,9054.52;42705.19;5487.37,3
爱丽丝·伊芙,9054.52;25640.61,2
迈克尔·皮特,9054.52,1
史蒂文·布兰德,9054.52,1
亨利·加内特,9054.52,1
斯科特·阿特金斯,9054.52,1
安婕·特拉乌,9054.52;32560.88;17065.16,3
阿莫里·诺拉斯科,9054.52;18980.53,2
科林·萨尔蒙,9054.52;32091.39;10848.96,3
罗伯特·戴维,9054.52;38446.62,2
彼得·穆兰,738.13;8153.92,2
丹尼尔·梅斯,738.13,1
大卫·莫瑞瑟,738.13,1
安德丽亚·瑞斯波罗格,738.13;12557.92,2
约翰·克立斯,813.98,1
布莱恩·考克斯,813.98;9848.75,2
罗宾·威廉姆斯,813.98;25172.98,2
凯特·贝金赛尔,813.98,1
特瑞·吉列姆,813.98;27499.38,2
艾瑞克·爱都,813.98,1
汉娜·布拉米雷斯,813.98;25172.98;5471.09,3
艾迪·伊扎德,813.98;3917.8,2
特瑞·琼斯,813.98,1
桑吉夫·巴哈斯卡,813.98,1
麦克·帕林,813.98,1
乔安娜·林莉,813.98,1
艾玛·皮尔森,813.98,1
梅拉·沙尔,813.98,1
朱蒂·罗,813.98,1
罗伯特·巴瑟斯特,813.98,1
加文·斯科特,813.98,1
杰弗里·迪恩·摩根,3499.66;59078.07,2
安东尼·霍普金斯,3499.66;31185.45;5471.09,3
肯尼·强森,3499.66,1
简宁·特纳,3499.66,1
莎朗·劳伦斯,3499.66,1
柯林·法瑞尔,3499.66;3841.8,2
霍塞·帕布罗·坎蒂罗,3499.66;9431.34;13476.19,3
安吉拉·克勒科兹,3499.66;58243.15;2417.93,3
亚当·博耶,3499.66,1
祖舒华·克洛斯,3499.66,1
弗兰克·布伦南,3499.66;32368.23,2
马特·杰拉德,3499.66;51427.48,2
艾比·考尼什,3499.66;29085.89,2
苏琪·沃特豪斯,10616.82,1
奥克塔维亚·斯宾瑟,10616.82;87872.52;6849.35,3
凯特·温丝莱特,10616.82;7290.97,2
雷·史蒂文森,10616.82;31185.45;29344.14;7290.97;12603.89,5
艾什莉·贾德,10616.82;3932.36;7290.97,3
杰·科特尼,10616.82;3503.42;4637.22;68193.49;7290.97,5
本·劳埃德-休斯,10616.82;7290.97,2
托尼·戈德温,10616.82;7290.97,2
史蒂夫·沃伦,10616.82,1
梅奇·费法,10616.82;7290.97,2
珍妮·麦克蒂尔,10616.82,1
丹尼尔·金,10616.82,1
纳尔逊·波尼拉,10616.82,1
沃尔特·哈德里克斯,10616.82;57583.4,2
艾伦·艾克哈特,32091.39;3932.36;4637.22,3
肖恩·奥布莱恩,32091.39;3932.36,2
梅丽莎·里奥,32091.39;3932.36;12557.92,3
拉妲·米契尔,32091.39;3932.36,2
安吉拉·贝塞特,32091.39;3932.36,2
杰基·厄尔·哈利,32091.39;29085.89,2
夏洛特·莱李,32091.39;35365.42,2
罗伯特·福斯特,32091.39;3932.36;2074.18,3
安德鲁·普利文,32091.39,1
帕特里克·肯尼迪,32091.39,1
多姆纳尔·格里森,2953.88;35605.54;35605.54;3503.42;71290.65,5
卡尔·厄本,2953.88;25640.61;39373.97,3
琳娜·海蒂,2953.88;2786.04,2
奥莉薇·瑟尔比,2953.88,1
伍德·哈里斯,2953.88;57583.4,2
詹森·库伯,2953.88;9431.34,2
周迅,4784.07;27829.32;14972.14;15768.07;166.9;19290.44,6
罗里·艾伦,36519.86;33317.13;9380.03,3
彼得·塞拉菲诺威茨,36519.86;552.34;48579.97,3
桑德拉·布洛克,36519.86;37151.44,2
皮艾尔·柯芬,36519.86,1
迈克尔·基顿,36519.86;32368.23;29085.89,3
史蒂夫·库根,36519.86;33317.13;25172.98;25047.18,4
凯尔·巴尔达,36519.86,1
珍妮弗·桑德斯,36519.86,1
安迪·尼曼,36519.86;2074.18;4884.89,3
凯蒂·米克松,36519.86,1
卡洛斯·阿拉兹拉奎,36519.86;33317.13;9380.03;4390.21,4
丹尼·曼,36519.86;9380.03;3819.31,3
艾娃·阿卡丝,36519.86,1
史蒂夫·卡瑞尔,36519.86;25047.18,2
乔·哈姆,36519.86,1
阿丽森·詹尼,36519.86;11528.38,2
比尔·法默,36519.86;33317.13;3819.31,3
米凯·麦高万,36519.86;9380.03;3819.31,3
约翰·卡西尔,36519.86;33317.13;5099.26;11802.6,4
杰斯·哈梅尔,36519.86;9380.03;11528.38;3819.31,4
布莱恩t·德莱尼,36519.86;33317.13,2
布拉德·皮特,10093.24,1
吉姆·帕莱科,10093.24,1
安娜玛丽亚·玛琳卡,10093.24,1
布拉德·威廉姆·亨克,10093.24;55038.02;1209.88,3
劳伦斯·斯佩尔曼,10093.24;28532.78,2
罗根·勒曼,10093.24,1
马克·巴德汉姆,10093.24;28532.78;4681.75,3
沙维尔·塞缪尔,10093.24,1
詹森·艾萨克,10093.24,1
乔·博恩瑟,10093.24,1
斯科特·伊斯特伍德,10093.24,1
菲奥纽拉·弗拉纳根,1507.74,1
帕特·绍特,1507.74,1
David Rawle ,1507.74,1
露西·奥康内尔,1507.74,1
大卫·罗尔,1507.74,1
艾丽西亚·维坎德,42705.19;17065.16,2
朱丽娅·斯蒂尔斯,42705.19,1
文森·卡索,42705.19,1
艾米·德·布伦,42705.19,1
安东尼·莫伦纳,42705.19,1
里兹·阿迈德,42705.19,1
特莱沃·怀特,42705.19,1
阿托·艾桑多,42705.19,1
亚历克斯·马丁,42705.19;51927.26;11802.6,3
保罗·埃德尼,42705.19;31693.53;47519.74,3
格雷厄姆·库里,42705.19,1
布莱丝·达拉斯·霍华德,111733.85,1
文森特·多诺费奥,111733.85,1
杰伊·奥利弗,111733.85,1
尼克·罗宾逊,111733.85,1
本杰明·伍德,111733.85;68193.49,2
凯瑞·西蒙斯,111733.85;58243.15;68193.49,3
奥马·希,111733.85;61321.19;453.16,3
伊尔凡·可汗,111733.85,1
b·d·王,111733.85,1
凯蒂·麦克格拉思,111733.85,1
詹姆斯·杜蒙特,111733.85;1611.7,2
克里斯·帕拉特,111733.85;48579.97,2
朱迪·格雷尔,111733.85;11325.13;58243.15;57583.4,4
杰拉尔丁·格伦,111733.85,1
泰·辛普金斯,111733.85;63121.8,2
费丽娜·巴瑞丝,111733.85,1
费尔南德兹·奥斯瓦..,111733.85,1
埃尔顿·勒布朗,111733.85;3181.89;58243.15;68193.49,4
杰克·m·约翰森,111733.85,1
艾伦d·柏温,111733.85;331.03;51427.48;1209.88,4
埃迪j·费尔南德斯,111733.85;2417.93,2
